country_name,iso3c,short_name_unit,short_name,short_unit,category,weo_vintage,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027
St. Vincent & Grenadines,VCT,Nominal GDP per capita (PPP),Nominal GDP per capita,PPP,GDP,2022 - Oct,1936.7,2183.18,2358.64,2510.71,2719.26,2904.48,3101.71,3177.99,3700.95,3951.67,4263.6,4471.11,4891.39,5180.56,5223.05,5687.95,5846.19,6161.79,6500.92,6723.04,6990.83,7254.21,7717.31,8342.17,8877.13,9352.65,10259.97,10850.21,11093.21,11015.17,10658.94,10801.67,10941.05,11482.47,11891.29,12035.3,13012.28,13030.3,13737.84,14028.91,13432.99,14051.4,15785.75,17310.23,18501.63,19483.86,20368.69,21300.24
St. Vincent & Grenadines,VCT,Output Gap (% of potential GDP),Output Gap,% of potential GDP,GDP,2022 - Oct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St. Vincent & Grenadines,VCT,GDP % share of world total (PPP),GDP % share of world total,PPP,GDP,2022 - Oct,0.001,0.001,0.001,0.001,0.002,0.002,0.002,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
St. Vincent & Grenadines,VCT,Implied PPP Conversion Rate (LC per int dollar),Implied PPP Conversion Rate,LC per int dollar,other,2022 - Oct,1.26,1.373,1.405,1.408,1.425,1.429,1.468,1.553,1.516,1.511,1.555,1.56,1.554,1.509,1.512,1.514,1.543,1.534,1.56,1.575,1.535,1.595,1.581,1.525,1.546,1.546,1.561,1.636,1.641,1.609,1.675,1.636,1.65,1.643,1.596,1.605,1.533,1.59,1.573,1.584,1.584,1.527,1.462,1.471,1.469,1.471,1.472,1.473
St. Vincent & Grenadines,VCT,Total Investment (% of GDP),Total Investment,% of GDP,savings & investment,2022 - Oct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.598,24.325,24.688,23.988,23.644,25.551,28.048,32.116,36.295,38.207,35.026,27.746,23.589,23.584
St. Vincent & Grenadines,VCT,Gross National Savings (% of GDP),Gross National Savings,% of GDP,savings & investment,2022 - Oct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.082,9.6,11.948,12.269,13.484,22.484,12.974,9.532,9.746,10.579,15.19,13.948,13.372,14.614
St. Vincent & Grenadines,VCT,Inflation (avg - index),Inflation,avg - index,inflation,2022 - Oct,36.675,43.075,46.189,48.71,50.026,51.066,51.655,53.173,53.332,54.742,58.711,62.188,64.554,67.304,67.57,69.186,72.239,72.599,74.127,74.877,75.022,76.43,77.001,77.098,79.297,82.03,84.505,90.415,99.568,99.939,100.7,103.908,106.608,107.467,107.675,105.817,105.65,107.925,110.433,111.433,110.758,112.481,119.039,124.499,127.022,129.56,132.148,134.789
St. Vincent & Grenadines,VCT,Inflation (avg - % change),Inflation,avg - % change,inflation,2022 - Oct,17.207,17.45,7.228,5.458,2.702,2.079,1.154,2.939,0.298,2.645,7.25,5.922,3.805,4.26,0.395,2.391,4.413,0.499,2.105,1.013,0.193,1.876,0.748,0.125,2.853,3.446,3.017,6.995,10.123,0.373,0.761,3.186,2.598,0.805,0.194,-1.726,-0.158,2.153,2.324,0.906,-0.606,1.556,5.83,4.587,2.026,1.998,1.998,1.998
St. Vincent & Grenadines,VCT,Inflation (eop - index),Inflation,eop - index,inflation,2022 - Oct,39.933,45.111,47.292,49.715,50.765,51.411,51.694,53.471,54.602,56.5,61.669,63.083,65.021,67.969,67.969,70.392,72.937,73.542,75.966,74.592,75.642,76.78,76.435,78.567,79.557,82.66,86.636,93.861,102.665,100.396,101.3,106.1,107.2,107.2,107.3,105.1,106.1,109.3,110.8,111.3,110.2,114,123.13,125.666,128.177,130.738,133.35,136.014
St. Vincent & Grenadines,VCT,Inflation (eop - % change),Inflation,eop - % change,inflation,2022 - Oct,18.889,12.966,4.834,5.124,2.112,1.273,0.55,3.438,2.115,3.476,9.149,2.292,3.073,4.534,0,3.565,3.614,0.831,3.295,-1.808,1.408,1.504,-0.45,2.79,1.26,3.9,4.81,8.34,9.38,-2.21,0.9,4.738,1.037,0,0.093,-2.05,0.951,3.016,1.372,0.451,-0.988,3.448,8.009,2.059,1.998,1.998,1.998,1.998
St. Vincent & Grenadines,VCT,Imports - Goods & Services (volume % change),Imports - Goods & Services,volume % change,external,2022 - Oct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.669,10.456,-4.858,-5.714,-1.636,-5.507,-7.244,-0.852,34.251,4.975,-0.422,-0.622,2.938
St. Vincent & Grenadines,VCT,Imports - Goods (volume % change),Imports - Goods,volume % change,external,2022 - Oct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.894,3.624,-2.981,0.256,-2.994,-1.058,1.317,3.593,28.752,-0.158,0.739,0.571,2.361
St. Vincent & Grenadines,VCT,Exports - Goods & Services (volume % change),Exports - Goods & Services,volume % change,external,2022 - Oct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.065,6.246,-8.989,7.813,1.257,-32.952,-31.228,41.386,38.919,27.916,9.182,4.15,4.315
St. Vincent & Grenadines,VCT,Exports - Goods (volume % change),Exports - Goods,volume % change,external,2022 - Oct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.312,7.313,-9.233,0.439,-3.217,25.638,-46.512,10.264,21.946,19.238,15.31,10.238,10.818
St. Vincent & Grenadines,VCT,Unemployment Rate (%),Unemployment Rate,%,population & employment,2022 - Oct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St. Vincent & Grenadines,VCT,Employment (mn),Employment,mn,population & employment,2022 - Oct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St. Vincent & Grenadines,VCT,Population (mn),Population,mn,population & employment,2022 - Oct,0.098,0.099,0.1,0.101,0.102,0.102,0.103,0.104,0.104,0.105,0.106,0.106,0.107,0.107,0.107,0.107,0.107,0.107,0.107,0.108,0.108,0.108,0.108,0.108,0.108,0.108,0.108,0.109,0.109,0.109,0.109,0.109,0.109,0.109,0.11,0.11,0.11,0.11,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.111,0.112
St. Vincent & Grenadines,VCT,Fiscal Revenue (bn local currency),Fiscal Revenue,bn local currency,fiscal & debt,2022 - Oct,0.042,0.058,0.07,0.073,0.092,0.101,0.109,0.122,0.146,0.156,0.173,0.186,0.179,0.173,0.189,0.193,0.217,0.236,0.255,0.265,0.265,0.284,0.312,0.323,0.329,0.351,0.399,0.463,0.535,0.543,0.532,0.499,0.484,0.489,0.575,0.543,0.618,0.637,0.636,0.676,0.669,0.719,0.758,0.867,0.885,0.941,0.978,1.027
St. Vincent & Grenadines,VCT,Fiscal Revenue (% of GDP),Fiscal Revenue,% of GDP,fiscal & debt,2022 - Oct,20.458,22.245,23.805,22.808,25.582,25.601,24.57,24.795,25.434,25.725,25.386,25.755,22.62,21.306,23.079,21.354,22.758,23.586,23.578,23.522,22.968,22.802,23.712,23.475,22.144,22.402,22.951,24.052,27.026,28.171,27.358,25.876,24.54,23.662,27.609,25.575,28.122,27.828,26.64,27.501,28.432,30.243,29.613,30.668,29.29,29.501,29.283,29.354
St. Vincent & Grenadines,VCT,Fiscal Expenditure (bn local currency),Fiscal Expenditure,bn local currency,fiscal & debt,2022 - Oct,0.05,0.065,0.07,0.079,0.083,0.084,0.099,0.117,0.142,0.168,0.162,0.189,0.205,0.186,0.188,0.183,0.202,0.264,0.274,0.287,0.275,0.304,0.339,0.357,0.369,0.418,0.453,0.523,0.56,0.598,0.604,0.566,0.519,0.609,0.633,0.586,0.595,0.646,0.656,0.742,0.794,0.891,0.977,1.035,1.145,1.014,0.959,0.995
St. Vincent & Grenadines,VCT,Fiscal Expenditure (% of GDP),Fiscal Expenditure,% of GDP,fiscal & debt,2022 - Oct,24.068,24.923,23.475,24.729,23.081,21.373,22.254,23.695,24.845,27.648,23.658,26.24,25.938,22.802,22.955,20.252,21.173,26.394,25.398,25.469,23.783,24.397,25.711,25.981,24.852,26.701,26.074,27.121,28.319,31.022,31.053,29.373,26.35,29.479,30.43,27.586,27.052,28.247,27.466,30.188,33.717,37.494,38.192,36.622,37.878,31.805,28.707,28.432
St. Vincent & Grenadines,VCT,Fiscal Balance (bn local currency),Fiscal Balance,bn local currency,fiscal & debt,2022 - Oct,-0.007,-0.007,0.001,-0.006,0.009,0.017,0.01,0.005,0.003,-0.012,0.012,-0.004,-0.026,-0.012,0.001,0.01,0.015,-0.028,-0.02,-0.022,-0.009,-0.02,-0.026,-0.034,-0.04,-0.067,-0.054,-0.059,-0.026,-0.055,-0.072,-0.067,-0.036,-0.12,-0.059,-0.043,0.024,-0.01,-0.02,-0.066,-0.124,-0.172,-0.22,-0.168,-0.259,-0.073,0.019,0.032
St. Vincent & Grenadines,VCT,Fiscal Balance (% of GDP),Fiscal Balance,% of GDP,fiscal & debt,2022 - Oct,-3.61,-2.678,0.33,-1.92,2.5,4.228,2.316,1.1,0.589,-1.923,1.728,-0.485,-3.318,-1.496,0.124,1.102,1.585,-2.808,-1.819,-1.947,-0.816,-1.595,-1.999,-2.505,-2.708,-4.299,-3.123,-3.069,-1.293,-2.851,-3.695,-3.497,-1.81,-5.817,-2.821,-2.011,1.07,-0.419,-0.825,-2.687,-5.286,-7.251,-8.579,-5.955,-8.587,-2.304,0.575,0.923
St. Vincent & Grenadines,VCT,Fiscal Balance - Structural (bn - local currency),Fiscal Balance - Structural,bn - local currency,fiscal & debt,2022 - Oct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St. Vincent & Grenadines,VCT,Fiscal Balance - Structural (% of GDP),Fiscal Balance - Structural,% of GDP,fiscal & debt,2022 - Oct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St. Vincent & Grenadines,VCT,Fiscal Balance - Primary (bn - local currency),Fiscal Balance - Primary,bn - local currency,fiscal & debt,2022 - Oct,NA,NA,NA,NA,0.014,0.021,0.015,0.011,0.008,-0.006,0.015,0.003,-0.02,-0.005,0.01,0.022,0.027,-0.014,-0.004,0.001,0.016,0.005,NA,-0.007,-0.013,-0.031,-0.011,-0.014,0.01,-0.014,-0.03,-0.033,-0.002,-0.079,-0.03,-0.005,0.049,0.032,0.025,-0.019,-0.083,-0.117,-0.167,-0.104,-0.189,-0.002,0.087,0.097
St. Vincent & Grenadines,VCT,Fiscal Balance - Primary (% of GDP),Fiscal Balance - Primary,% of GDP,fiscal & debt,2022 - Oct,NA,NA,NA,NA,3.841,5.291,3.366,2.3,1.409,-1.034,2.264,0.374,-2.501,-0.56,1.172,2.461,2.832,-1.409,-0.345,0.072,1.402,0.378,-0.018,-0.48,-0.851,-1.992,-0.636,-0.747,0.488,-0.726,-1.546,-1.688,-0.123,-3.84,-1.442,-0.215,2.246,1.407,1.057,-0.778,-3.536,-4.928,-6.52,-3.694,-6.248,-0.071,2.601,2.776
St. Vincent & Grenadines,VCT,Debt - Net (bn local currency),Debt - Net,bn local currency,fiscal & debt,2022 - Oct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St. Vincent & Grenadines,VCT,Debt - Net (% of GDP),Debt - Net,% of GDP,fiscal & debt,2022 - Oct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
St. Vincent & Grenadines,VCT,Debt - Gross (bn local currency),Debt - Gross,bn local currency,fiscal & debt,2022 - Oct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.378,0.386,0.401,0.401,0.445,0.431,0.393,0.393,0.43,0.601,0.626,0.648,0.7,0.76,0.869,0.791,0.777,0.933,0.994,1.104,1.188,1.233,1.337,1.446,1.563,1.594,1.746,1.572,1.657,1.674,1.866,2.102,2.25,2.487,2.69,2.791,2.791,2.78
St. Vincent & Grenadines,VCT,Debt - Gross (% of GDP),Debt - Gross,% of GDP,fiscal & debt,2022 - Oct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.311,53.525,50.661,49.261,54.23,47.591,41.167,39.334,39.851,53.43,54.195,51.904,53.152,55.261,58.516,50.488,44.715,48.424,50.228,57.248,61.098,63.989,67.809,70.018,75.069,75.075,79.434,68.69,69.396,68.121,79.245,88.421,87.905,87.971,89.028,87.54,83.544,79.434
St. Vincent & Grenadines,VCT,Nominal GDP FY (bn local currency),Nominal GDP FY,bn local currency,fiscal & debt,2022 - Oct,0.206,0.26,0.296,0.319,0.358,0.393,0.445,0.492,0.573,0.608,0.683,0.722,0.792,0.814,0.821,0.905,0.954,0.999,1.079,1.126,1.155,1.248,1.317,1.375,1.485,1.566,1.737,1.927,1.978,1.929,1.945,1.927,1.971,2.065,2.081,2.124,2.199,2.289,2.388,2.457,2.355,2.378,2.559,2.827,3.022,3.189,3.341,3.499
St. Vincent & Grenadines,VCT,Current Account Balance (bn USD),Current Account Balance,bn USD,external,2022 - Oct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.19,-0.116,-0.104,-0.099,-0.09,-0.028,-0.131,-0.199,-0.252,-0.289,-0.222,-0.163,-0.126,-0.116
St. Vincent & Grenadines,VCT,Current Account Balance (% of GDP),Current Account Balance,% of GDP,external,2022 - Oct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-24.68,-14.725,-12.74,-11.718,-10.16,-3.066,-15.074,-22.584,-26.55,-27.629,-19.836,-13.798,-10.217,-8.971
Sudan,SDN,Real GDP (bn local currency),Real GDP,bn local currency,GDP,2022 - Oct,6.425,6.831,7.113,7.005,6.611,6.57,7.222,7.689,8.019,8.133,8.201,8.777,9.264,9.519,9.853,10.726,11.312,11.998,12.986,13.536,14.671,16.266,17.232,18.316,19.257,20.344,21.673,22.916,23.798,23.139,24.032,23.259,19.304,19.682,20.599,21.61,22.625,22.799,22.277,21.72,20.932,21.036,20.973,21.519,22.713,24.262,25.839,27.382
Sudan,SDN,Real GDP (% change),Real GDP,% change,GDP,2022 - Oct,2.5,6.32,4.127,-1.51,-5.629,-0.623,9.933,6.462,4.292,1.423,0.838,7.024,5.541,2.75,3.514,8.86,5.465,6.057,8.242,4.235,8.385,10.867,5.941,6.289,5.136,5.648,6.531,5.735,3.847,-2.768,3.858,-3.214,-17.005,1.955,4.661,4.906,4.7,0.768,-2.29,-2.5,-3.63,0.5,-0.3,2.6,5.55,6.82,6.5,5.973
Sudan,SDN,Nominal GDP (bn local currency),Nominal GDP,bn local currency,GDP,2022 - Oct,0.005,0.006,0.006,0.008,0.01,0.013,0.019,0.034,0.043,0.076,0.101,0.177,0.302,0.836,1.726,3.888,10.478,16.137,21.936,27.059,33.771,40.659,47.756,55.734,68.721,85.707,98.292,119.837,135.512,134.215,170.993,209.071,225.798,314.076,440.7,506.351,743.952,886.328,1361.93,2029.75,5169.67,14956.13,32330.32,58391.2,82986.61,107435.78,125608.69,143784.79
Sudan,SDN,Nominal GDP (bn USD),Nominal GDP,bn USD,GDP,2022 - Oct,9.095,6.53,4.748,6.485,7.992,5.547,7.4,11.964,9.551,16.853,2.245,2.528,3.1,5.246,5.961,6.694,8.377,10.241,10.924,10.714,13.134,15.716,18.137,21.355,26.646,35.183,45.264,59.44,64.833,54.812,65.716,66.448,48.948,52.892,60.726,64.534,64.888,48.906,33.432,33.564,34.379,35.14,42.762,44.514,47.86,52.136,56.583,61.104
Sudan,SDN,Nominal GDP (bn PPP),Nominal GDP,bn PPP,GDP,2022 - Oct,20.182,23.487,25.968,26.577,25.987,26.641,29.877,32.595,35.192,37.093,38.804,42.934,46.346,48.749,51.54,57.283,61.52,66.371,72.65,76.794,85.119,96.495,103.821,112.528,121.484,132.37,145.367,157.858,167.074,163.491,171.84,169.773,137.75,142.298,168.145,170.579,220.533,191.889,191.974,190.523,185.82,194.509,207.713,220.707,237.844,258.787,280.855,303.389
Sudan,SDN,GDP Deflator (index),GDP Deflator,index,GDP,2022 - Oct,0.071,0.086,0.087,0.12,0.157,0.195,0.256,0.436,0.536,0.932,1.232,2.016,3.261,8.781,17.522,36.252,92.626,134.505,168.914,199.897,230.18,249.963,277.133,304.292,356.872,421.283,453.521,522.941,569.436,580.04,711.533,898.87,1169.69,1595.78,2139.42,2343.17,3288.15,3887.57,6113.62,9345.07,24697.84,71096.72,154150.58,271353.39,365373.98,442818.7,486124.04,525105.32
Sudan,SDN,Real GDP per capita (local currency),Real GDP per capita,local currency,GDP,2022 - Oct,343.935,355.028,359.225,344.069,310.213,299.883,320.692,332.115,339.792,336.083,318.499,330.85,339.087,338.381,340.351,383.763,395.537,410.877,435.785,445.276,471.749,509.9,526.979,545.116,558.59,576.326,598.409,616.694,624.187,591.532,598.786,712.139,550.674,544.235,552.41,562.235,571.364,559.036,530.599,502.527,472.014,462.352,449.284,449.284,462.202,481.213,499.504,515.924
Sudan,SDN,Real GDP per capita (PPP),Real GDP per capita,PPP,GDP,2022 - Oct,2894.74,2988.11,3023.43,2895.87,2610.92,2523.97,2699.11,2795.26,2859.88,2828.65,2680.66,2784.61,2853.94,2847.99,2864.57,3229.96,3329.05,3458.16,3667.8,3747.68,3970.49,4291.59,4435.34,4587.99,4701.39,4850.67,5036.53,5190.42,5253.5,4978.65,5039.71,5993.74,4634.77,4580.58,4649.38,4732.07,4808.91,4705.15,4465.8,4229.53,3972.72,3891.41,3781.42,3781.42,3890.14,4050.14,4204.1,4342.29
Sudan,SDN,Nominal GDP per capita (local currency),Nominal GDP per capita,local currency,GDP,2022 - Oct,0.243,0.305,0.312,0.414,0.488,0.583,0.821,1.447,1.821,3.134,3.924,6.67,11.056,29.713,59.637,139.123,366.368,552.65,736.104,890.093,1085.87,1274.56,1460.43,1658.74,1993.45,2427.96,2713.91,3224.95,3554.35,3431.12,4260.56,6401.2,6441.16,8684.81,11818.38,13174.13,18787.29,21732.93,32438.79,46961.44,116577.13,328717.39,692573.84,1219147.3,1688765.79,2130899.57,2428210.73,2709145.08
Sudan,SDN,Nominal GDP per capita (USD),Nominal GDP per capita,USD,GDP,2022 - Oct,486.908,339.389,239.807,318.513,375.019,253.184,328.588,516.781,404.705,696.391,87.197,95.292,113.476,186.506,205.922,239.507,292.909,350.723,366.582,352.442,422.316,492.676,554.652,635.575,772.939,996.677,1249.77,1599.6,1700.51,1401.24,1637.42,2034.46,1396.29,1462.58,1628.5,1679.03,1638.64,1199.18,796.298,776.549,775.258,772.34,916.033,929.402,973.951,1034.08,1093.83,1151.3
Sudan,SDN,Nominal GDP per capita (PPP),Nominal GDP per capita,PPP,GDP,2022 - Oct,1080.4,1220.76,1311.51,1305.37,1219.4,1216.06,1326.63,1407.87,1491.21,1532.77,1506.93,1618.31,1696.4,1732.99,1780.31,2049.48,2151.04,2272.99,2437.92,2526.11,2736.93,3024.92,3174.96,3349.06,3523.96,3749.87,4013.7,4248.12,4382.19,4179.55,4281.66,5197.99,3929.48,3934.82,4509.18,4438.09,5569.2,4705.15,4572.49,4408.04,4190.28,4275.07,4449.59,4608.13,4840.09,5132.82,5429.36,5716.35
Sudan,SDN,Output Gap (% of potential GDP),Output Gap,% of potential GDP,GDP,2022 - Oct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sudan,SDN,GDP % share of world total (PPP),GDP % share of world total,PPP,GDP,2022 - Oct,0.151,0.157,0.163,0.157,0.142,0.136,0.145,0.148,0.148,0.145,0.14,0.147,0.139,0.14,0.141,0.148,0.151,0.153,0.162,0.163,0.169,0.182,0.188,0.192,0.192,0.193,0.196,0.196,0.198,0.193,0.191,0.177,0.137,0.135,0.153,0.152,0.19,0.157,0.148,0.14,0.14,0.133,0.128,0.128,0.131,0.136,0.14,0.144
Sudan,SDN,Implied PPP Conversion Rate (LC per int dollar),Implied PPP Conversion Rate,LC per int dollar,other,2022 - Oct,NA,NA,NA,NA,NA,NA,0.001,0.001,0.001,0.002,0.003,0.004,0.007,0.017,0.033,0.068,0.17,0.243,0.302,0.352,0.397,0.421,0.46,0.495,0.566,0.647,0.676,0.759,0.811,0.821,0.995,1.231,1.639,2.207,2.621,2.968,3.373,4.619,7.094,10.654,27.821,76.892,155.649,264.565,348.912,415.152,447.237,473.929
Sudan,SDN,Total Investment (% of GDP),Total Investment,% of GDP,savings & investment,2022 - Oct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sudan,SDN,Gross National Savings (% of GDP),Gross National Savings,% of GDP,savings & investment,2022 - Oct,-74.807,14.804,105.628,33.688,69.227,-32.599,13.122,11.779,11.365,8.056,9.897,9.041,-32.776,-7.298,0.811,0.309,26.037,6.952,4.928,2.462,8.939,12.181,15.756,13.347,15.947,9.109,8.488,14.257,14.612,12.31,17.729,19.27,6.937,6.188,9.203,4.492,1.506,1.104,-0.368,-5.751,-7.464,2.418,2.56,2.338,2.287,2.401,2.113,2.396
Sudan,SDN,Inflation (avg - index),Inflation,avg - index,inflation,2022 - Oct,0.016,0.019,0.025,0.032,0.043,0.062,0.1,0.126,0.206,0.34,0.337,0.754,1.64,3.301,7.113,11.977,22.368,32.919,41.024,48.067,51.489,52.486,64.151,68.314,74.911,81.283,87.135,99.991,114.287,127.152,143.653,169.649,229.975,313.967,429.842,502.526,591.726,783.159,1278.84,1930.97,5083.45,23337.7,59490.83,105209.55,141816.87,171873.77,188850.38,204185.76
Sudan,SDN,Inflation (avg - % change),Inflation,avg - % change,inflation,2022 - Oct,26.531,24.019,26.608,30.566,33.659,45.625,59.996,26.512,62.864,65.338,-0.874,123.578,117.624,101.305,115.478,68.375,86.764,47.169,24.622,17.166,7.121,1.935,22.225,6.489,9.658,8.506,7.199,14.754,14.297,11.257,12.978,18.097,35.559,36.522,36.907,16.91,17.75,32.352,63.293,50.994,163.258,359.092,154.913,76.85,34.795,21.194,9.877,8.12
Sudan,SDN,Inflation (eop - index),Inflation,eop - index,inflation,2022 - Oct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.404,0.799,2,4.371,8.988,15.351,28.494,37.119,46.903,50.639,51.556,53.72,65.937,71.38,76.565,80.811,93.616,101.78,116.939,132.663,153.029,181.944,262.793,372.91,468.628,527.589,688.369,861.501,1489.84,2339.21,8639.5,36131.06,82905.37,123885.12,158275.78,180368.41,196231.71,212139.82
Sudan,SDN,Inflation (eop - % change),Inflation,eop - % change,inflation,2022 - Oct,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.821,150.261,118.612,105.616,70.799,85.612,30.269,26.359,7.966,1.81,4.198,22.742,8.256,7.264,5.545,15.845,8.721,14.893,13.447,15.352,18.895,44.436,41.903,25.668,12.582,30.474,25.151,72.935,57.011,269.334,318.208,129.457,49.43,27.76,13.958,8.795,8.107
Sudan,SDN,Imports - Goods & Services (volume % change),Imports - Goods & Services,volume % change,external,2022 - Oct,7.3,5.533,1.885,-4.967,-10.585,-5.624,29.5,0.457,0.842,-6.52,-17.1,-27.8,-8.1,-0.9,-16.276,11.77,24.662,13.325,29.87,-22.744,20.05,5.293,54.049,-2.17,30.616,63.8,14.658,-1.828,-6.519,11.231,5.812,-15.918,4.497,6.405,-5.295,25.14,-10.665,7.603,-19.183,16.711,-0.38,-15.386,1.74,16.015,10.685,10.542,8.542,-3.935
Sudan,SDN,Imports - Goods (volume % change),Imports - Goods,volume % change,external,2022 - Oct,8.393,2.403,-0.171,-7.39,-12.997,-8.134,25.296,4.432,2.931,-16.402,-17.1,-27.8,-8.1,-0.9,-16.276,11.77,24.662,13.325,29.87,-22.744,20.05,5.293,54.049,-2.17,30.616,63.8,14.658,-1.828,-6.519,11.231,5.812,-15.918,4.497,6.405,-5.295,25.14,-10.665,7.603,-19.183,16.711,-0.38,-15.386,1.74,16.015,10.685,10.542,8.542,5.873
Sudan,SDN,Exports - Goods & Services (volume % change),Exports - Goods & Services,volume % change,external,2022 - Oct,-3.924,0.747,0.468,13.647,-6.117,-15.699,-26.16,-12.377,-47.541,75.799,6.5,-55.7,37.6,39,-12.892,34.424,22.586,16.227,4.075,36.066,149.67,8.167,11.441,13.297,14.532,-8.012,-0.873,40.566,-3.901,4.397,5.885,-33.602,-64.894,47.441,-7.719,-1.464,-1.48,11.896,-17.314,1.391,-13.993,2.923,19.182,11.756,8.195,9.324,7.843,7.213
